sale_id,product_id,sale_date,quantity,price
5328,116,2024-08-09,4,73.43
5329,113,2024-08-10,5,82.06
5330,135,2024-08-10,8,18.17
5331,175,2024-08-10,1,51.25
5332,159,2024-08-10,6,28.63
5333,121,2024-08-10,4,20.97
5334,154,2024-08-10,5,74.76
5335,175,2024-08-10,5,56.12
5336,130,2024-08-10,2,25.54
5337,148,2024-08-10,8,34.45
5338,135,2024-08-10,2,96.83
5339,186,2024-08-10,4,85.62
5340,138,2024-08-10,5,88.59
5341,131,2024-08-10,1,48.7
5342,178,2024-08-10,6,64.26
5343,124,2024-08-10,2,40.79
5344,149,2024-08-10,5,12.38
5345,196,2024-08-10,6,43.1
5346,200,2024-08-10,8,61.43
5347,132,2024-08-10,9,32.28
5348,155,2024-08-10,6,85.56
5349,179,2024-08-10,5,19.35
5350,158,2024-08-10,4,39.88
5351,199,2024-08-10,2,16.87
5352,103,2024-08-10,2,43.46
5353,180,2024-08-11,7,8.77
5354,169,2024-08-11,5,30.89
5355,185,2024-08-11,7,43.07
5356,110,2024-08-11,1,50.43
5357,183,2024-08-11,1,56.65
5358,125,2024-08-11,5,31.12
5359,168,2024-08-11,2,54.69
5360,161,2024-08-11,8,53.36
5361,129,2024-08-11,3,35.04
5362,119,2024-08-11,1,83.87
5363,143,2024-08-11,2,56.84
5364,166,2024-08-11,7,36.57
5365,174,2024-08-11,6,95.0
5366,161,2024-08-11,8,85.29
5367,143,2024-08-11,7,98.35
5368,125,2024-08-11,8,70.76
5369,120,2024-08-11,3,40.93
5370,148,2024-08-11,6,31.68
5371,183,2024-08-11,7,68.02
5372,187,2024-08-11,1,98.18
5373,124,2024-08-11,1,64.54
5374,111,2024-08-11,7,88.75
5375,198,2024-08-11,3,36.26
5376,155,2024-08-11,3,43.66
5377,128,2024-08-12,5,91.1
5378,169,2024-08-12,6,76.9
5379,163,2024-08-12,2,98.23
5380,159,2024-08-12,3,78.6
5381,105,2024-08-12,6,47.61
5382,151,2024-08-12,3,55.45
5383,121,2024-08-12,5,90.55
5384,112,2024-08-12,9,57.41
5385,150,2024-08-12,3,29.26
5386,104,2024-08-12,6,46.38
5387,142,2024-08-12,5,54.05
5388,184,2024-08-12,5,14.19
5389,138,2024-08-12,6,75.66
5390,125,2024-08-12,6,15.39
5391,114,2024-08-12,1,43.47
5392,175,2024-08-12,9,81.44
5393,132,2024-08-12,5,49.42
5394,111,2024-08-12,1,84.99
5395,161,2024-08-12,8,37.48
5396,118,2024-08-12,7,95.98
5397,127,2024-08-12,7,24.9
5398,155,2024-08-12,5,8.64
5399,154,2024-08-12,1,87.88
5400,182,2024-08-12,9,76.46
5401,187,2024-08-13,9,27.04
5402,175,2024-08-13,8,98.55
5403,121,2024-08-13,5,52.72
5404,144,2024-08-13,3,95.35
5405,105,2024-08-13,8,52.98
5406,187,2024-08-13,1,49.83
5407,141,2024-08-13,3,47.67
5408,159,2024-08-13,7,36.81
5409,189,2024-08-13,4,55.7
5410,154,2024-08-13,7,47.99
5411,174,2024-08-13,5,8.49
5412,122,2024-08-13,6,29.74
5413,183,2024-08-13,7,25.25
5414,165,2024-08-13,7,87.41
5415,164,2024-08-13,7,61.89
5416,171,2024-08-13,7,77.55
5417,104,2024-08-13,7,95.9
5418,165,2024-08-13,3,66.18
5419,115,2024-08-13,3,98.35
5420,176,2024-08-13,7,34.62
5421,122,2024-08-13,2,22.7
5422,186,2024-08-13,2,43.31
5423,147,2024-08-13,3,49.73
5424,181,2024-08-13,4,90.06
5425,193,2024-08-14,6,58.19
5426,146,2024-08-14,8,32.76
5427,114,2024-08-14,7,75.55
5428,150,2024-08-14,4,53.05
5429,120,2024-08-14,2,20.4
5430,150,2024-08-14,2,59.8
5431,133,2024-08-14,4,91.58
5432,159,2024-08-14,6,85.05
5433,143,2024-08-14,3,60.75
5434,179,2024-08-14,6,40.82
5435,112,2024-08-14,5,13.26
5436,140,2024-08-14,5,49.62
5437,120,2024-08-14,2,76.45
5438,194,2024-08-14,8,39.23
5439,138,2024-08-14,5,27.37
5440,103,2024-08-14,2,93.48
5441,128,2024-08-14,7,83.05
5442,156,2024-08-14,9,65.64
5443,190,2024-08-14,9,17.99
5444,194,2024-08-14,1,18.77
5445,113,2024-08-14,7,14.81
5446,177,2024-08-14,9,63.55
5447,166,2024-08-14,6,15.98
5448,137,2024-08-14,1,85.05
5449,149,2024-08-15,2,99.33
5450,166,2024-08-15,4,39.8
5451,136,2024-08-15,4,48.1
5452,154,2024-08-15,2,72.61
5453,126,2024-08-15,8,94.03
5454,175,2024-08-15,2,89.94
5455,172,2024-08-15,3,10.47
5456,140,2024-08-15,4,21.06
5457,143,2024-08-15,9,76.69
5458,122,2024-08-15,1,70.44
5459,120,2024-08-15,8,17.66
5460,108,2024-08-15,5,52.7
5461,129,2024-08-15,7,79.18
5462,140,2024-08-15,8,25.78
5463,190,2024-08-15,5,87.77
5464,130,2024-08-15,8,10.03
5465,181,2024-08-15,8,79.31
5466,184,2024-08-15,9,63.5
5467,155,2024-08-15,2,34.94
5468,116,2024-08-15,3,73.49
5469,146,2024-08-15,1,79.32
5470,162,2024-08-15,4,93.72
5471,107,2024-08-15,5,39.94
5472,180,2024-08-15,1,70.17
5473,145,2024-08-16,8,62.25
5474,159,2024-08-16,2,54.89
5475,156,2024-08-16,1,89.59
5476,148,2024-08-16,2,5.3
5477,127,2024-08-16,5,31.8
5478,153,2024-08-16,9,56.14
5479,187,2024-08-16,9,21.94
5480,188,2024-08-16,2,91.25
5481,173,2024-08-16,2,66.52
5482,135,2024-08-16,3,50.4
5483,151,2024-08-16,7,82.4
5484,184,2024-08-16,3,47.83
5485,137,2024-08-16,1,58.07
5486,181,2024-08-16,6,5.26
5487,195,2024-08-16,3,39.74
5488,157,2024-08-16,1,18.19
5489,108,2024-08-16,4,70.52
5490,179,2024-08-16,1,50.51
5491,195,2024-08-16,1,33.67
5492,194,2024-08-16,2,49.44
5493,120,2024-08-16,8,24.91
5494,153,2024-08-16,2,92.88
5495,112,2024-08-16,2,10.13
5496,149,2024-08-16,8,87.21
5497,117,2024-08-17,6,53.58
5498,164,2024-08-17,4,63.8
5499,142,2024-08-17,3,33.75
5500,194,2024-08-17,1,96.84
5501,129,2024-08-17,3,31.78
5502,119,2024-08-17,9,60.94
5503,111,2024-08-17,5,99.37
5504,198,2024-08-17,6,88.7
5505,150,2024-08-17,5,55.95
5506,171,2024-08-17,1,99.09
5507,158,2024-08-17,1,71.63
5508,134,2024-08-17,4,24.83
5509,120,2024-08-17,3,43.53
5510,150,2024-08-17,8,36.78
5511,188,2024-08-17,7,37.68
5512,110,2024-08-17,7,77.24
5513,132,2024-08-17,8,60.5
5514,152,2024-08-17,7,8.62
5515,115,2024-08-17,2,88.36
5516,184,2024-08-17,4,33.2
5517,103,2024-08-17,6,99.72
5518,137,2024-08-17,3,95.65
5519,140,2024-08-17,3,94.35
5520,172,2024-08-17,6,82.06
5521,140,2024-08-18,1,25.96
5522,156,2024-08-18,1,55.6
5523,123,2024-08-18,5,26.31
5524,111,2024-08-18,1,29.67
5525,164,2024-08-18,8,63.04
5526,108,2024-08-18,2,8.88
5527,193,2024-08-18,6,97.1
5528,194,2024-08-18,5,92.27
5529,156,2024-08-18,4,41.17
5530,160,2024-08-18,1,53.97
5531,110,2024-08-18,3,49.28
5532,139,2024-08-18,4,88.81
5533,128,2024-08-18,2,70.42
5534,149,2024-08-18,2,31.42
5535,136,2024-08-18,2,47.45
5536,113,2024-08-18,1,45.75
5537,196,2024-08-18,2,96.14
5538,136,2024-08-18,6,21.65
5539,126,2024-08-18,3,13.51
5540,186,2024-08-18,5,88.66
5541,104,2024-08-18,1,90.19
5542,195,2024-08-18,8,87.82
5543,182,2024-08-18,4,53.54
5544,164,2024-08-18,9,67.68
5545,138,2024-08-19,4,58.52
5546,188,2024-08-19,2,11.6
5547,187,2024-08-19,3,61.6
5548,122,2024-08-19,5,6.29
5549,102,2024-08-19,6,35.87
5550,131,2024-08-19,7,93.57
5551,111,2024-08-19,4,33.88
5552,192,2024-08-19,7,94.28
5553,146,2024-08-19,3,28.76
5554,196,2024-08-19,7,34.88
5555,162,2024-08-19,4,64.7
5556,169,2024-08-19,8,77.35
5557,164,2024-08-19,9,52.63
5558,110,2024-08-19,7,88.8
5559,140,2024-08-19,8,8.82
5560,124,2024-08-19,8,92.61
5561,199,2024-08-19,2,23.65
5562,144,2024-08-19,9,89.0
5563,160,2024-08-19,6,43.08
5564,162,2024-08-19,4,84.11
5565,187,2024-08-19,5,68.81
5566,117,2024-08-19,5,21.71
5567,165,2024-08-19,7,92.21
5568,195,2024-08-19,9,28.32
5569,195,2024-08-20,7,28.19
5570,157,2024-08-20,9,82.35
5571,155,2024-08-20,4,15.06
5572,153,2024-08-20,4,26.09
5573,156,2024-08-20,6,52.85
5574,198,2024-08-20,8,83.9
5575,109,2024-08-20,9,19.01
5576,122,2024-08-20,1,57.03
5577,113,2024-08-20,1,72.57
5578,189,2024-08-20,8,86.76
5579,148,2024-08-20,7,93.88
5580,118,2024-08-20,9,79.54
5581,176,2024-08-20,3,67.02
5582,140,2024-08-20,5,46.19
5583,117,2024-08-20,3,15.65
5584,115,2024-08-20,5,72.43
5585,115,2024-08-20,1,99.31
5586,179,2024-08-20,4,74.99
5587,163,2024-08-20,6,6.59
5588,139,2024-08-20,2,52.14
5589,113,2024-08-20,7,63.39
5590,181,2024-08-20,8,70.52
5591,132,2024-08-20,1,73.37
5592,109,2024-08-20,4,58.02
5593,140,2024-08-21,4,26.22
5594,120,2024-08-21,5,94.51
5595,190,2024-08-21,4,71.18
5596,191,2024-08-21,9,27.5
5597,185,2024-08-21,7,35.62
5598,182,2024-08-21,2,92.58
5599,177,2024-08-21,1,89.31
5600,180,2024-08-21,9,43.49
5601,173,2024-08-21,1,8.64
5602,163,2024-08-21,6,9.61
5603,176,2024-08-21,2,31.97
5604,144,2024-08-21,4,64.77
5605,138,2024-08-21,6,60.5
5606,183,2024-08-21,5,65.21
5607,160,2024-08-21,6,73.14
5608,171,2024-08-21,3,6.81
5609,199,2024-08-21,5,14.98
5610,148,2024-08-21,2,39.15
5611,118,2024-08-21,7,19.71
5612,116,2024-08-21,3,12.16
5613,155,2024-08-21,1,65.89
5614,139,2024-08-21,8,82.46
5615,168,2024-08-21,8,76.5
5616,159,2024-08-21,3,82.62
5617,189,2024-08-22,7,68.26
5618,196,2024-08-22,9,74.86
5619,162,2024-08-22,8,30.82
5620,113,2024-08-22,3,99.34
5621,181,2024-08-22,2,22.4
5622,106,2024-08-22,7,25.38
5623,183,2024-08-22,7,32.45
5624,177,2024-08-22,9,97.66
5625,160,2024-08-22,5,98.89
5626,190,2024-08-22,4,80.51
5627,114,2024-08-22,8,64.76
5628,195,2024-08-22,4,54.41
5629,154,2024-08-22,4,97.21
5630,104,2024-08-22,2,71.08
5631,139,2024-08-22,1,94.75
5632,172,2024-08-22,4,35.07
5633,125,2024-08-22,7,36.71
5634,177,2024-08-22,9,86.2
5635,132,2024-08-22,9,19.24
5636,159,2024-08-22,1,94.86
5637,163,2024-08-22,5,53.21
5638,138,2024-08-22,7,93.01
5639,192,2024-08-22,7,37.0
5640,153,2024-08-22,6,73.02
5641,194,2024-08-23,4,50.87
5642,167,2024-08-23,3,64.55
5643,128,2024-08-23,9,52.92
5644,103,2024-08-23,4,96.88
5645,198,2024-08-23,8,70.75
5646,180,2024-08-23,1,28.88
5647,122,2024-08-23,7,91.42
5648,196,2024-08-23,6,32.93
5649,138,2024-08-23,1,40.3
5650,172,2024-08-23,4,14.7
5651,172,2024-08-23,5,90.5
5652,162,2024-08-23,8,32.18
5653,157,2024-08-23,4,29.6
5654,106,2024-08-23,3,92.42
5655,178,2024-08-23,2,81.53
5656,132,2024-08-23,4,18.4
5657,199,2024-08-23,4,78.09
5658,110,2024-08-23,5,91.74
5659,103,2024-08-23,7,12.46
5660,159,2024-08-23,9,83.4
5661,176,2024-08-23,2,57.0
5662,149,2024-08-23,5,68.57
5663,159,2024-08-23,9,51.82
5664,131,2024-08-23,3,71.29
5665,193,2024-08-24,1,8.24
5666,169,2024-08-24,2,77.46
5667,162,2024-08-24,6,8.17
5668,152,2024-08-24,5,48.25
5669,189,2024-08-24,1,19.34
5670,141,2024-08-24,1,83.24
5671,131,2024-08-24,4,34.8
5672,185,2024-08-24,4,48.14
5673,184,2024-08-24,6,45.73
5674,122,2024-08-24,6,78.39
5675,104,2024-08-24,6,50.71
5676,113,2024-08-24,1,79.95
5677,145,2024-08-24,9,11.98
5678,142,2024-08-24,7,23.2
5679,149,2024-08-24,7,57.4
5680,120,2024-08-24,7,94.97
5681,177,2024-08-24,2,12.1
5682,181,2024-08-24,2,9.09
5683,154,2024-08-24,6,19.87
5684,136,2024-08-24,7,65.91
5685,197,2024-08-24,3,42.9
5686,101,2024-08-24,4,83.43
5687,115,2024-08-24,3,11.83
5688,177,2024-08-24,7,23.66
5689,117,2024-08-25,7,33.5
5690,124,2024-08-25,4,64.54
5691,158,2024-08-25,7,70.09
5692,172,2024-08-25,5,16.8
5693,191,2024-08-25,1,94.66
5694,123,2024-08-25,4,37.4
5695,146,2024-08-25,7,72.75
5696,172,2024-08-25,2,54.8
5697,108,2024-08-25,2,26.16
5698,159,2024-08-25,1,85.39
5699,190,2024-08-25,2,82.73
5700,159,2024-08-25,8,42.63
5701,113,2024-08-25,8,60.92
5702,139,2024-08-25,8,29.49
5703,128,2024-08-25,1,70.54
5704,189,2024-08-25,1,34.36
5705,161,2024-08-25,4,85.19
5706,116,2024-08-25,6,25.65
5707,102,2024-08-25,8,6.41
5708,182,2024-08-25,2,30.51
5709,117,2024-08-25,3,23.15
5710,130,2024-08-25,6,53.29
5711,113,2024-08-25,4,24.35
5712,196,2024-08-25,2,77.5
5713,193,2024-08-26,7,27.93
5714,194,2024-08-26,4,72.16
5715,182,2024-08-26,8,59.95
5716,113,2024-08-26,8,98.69
5717,143,2024-08-26,7,99.99
5718,185,2024-08-26,9,87.6
5719,194,2024-08-26,4,77.2
5720,121,2024-08-26,7,41.71
5721,155,2024-08-26,1,76.56
5722,181,2024-08-26,4,95.88
5723,140,2024-08-26,2,7.22
5724,183,2024-08-26,9,56.1
5725,115,2024-08-26,5,25.71
5726,173,2024-08-26,3,58.0
5727,152,2024-08-26,4,49.31
5728,174,2024-08-26,6,59.7
5729,195,2024-08-26,1,57.34
5730,153,2024-08-26,7,96.21
5731,187,2024-08-26,8,57.46
5732,152,2024-08-26,7,85.39
5733,130,2024-08-26,7,35.38
5734,133,2024-08-26,9,46.62
5735,157,2024-08-26,4,49.69
5736,152,2024-08-26,7,31.48
5737,109,2024-08-27,9,41.08
5738,154,2024-08-27,5,61.86
5739,101,2024-08-27,2,60.12
5740,144,2024-08-27,5,65.46
5741,199,2024-08-27,4,38.42
5742,175,2024-08-27,8,35.0
5743,198,2024-08-27,5,63.1
5744,180,2024-08-27,9,17.62
5745,109,2024-08-27,9,29.04
5746,132,2024-08-27,3,9.0
5747,115,2024-08-27,6,11.9
5748,112,2024-08-27,6,28.12
5749,197,2024-08-27,4,6.86
5750,178,2024-08-27,3,28.31
5751,157,2024-08-27,1,67.22
5752,108,2024-08-27,7,10.81
5753,172,2024-08-27,5,46.49
5754,127,2024-08-27,7,91.75
5755,162,2024-08-27,1,80.17
5756,112,2024-08-27,8,34.02
5757,165,2024-08-27,3,92.86
5758,142,2024-08-27,7,36.32
5759,162,2024-08-27,3,11.89
5760,111,2024-08-27,3,99.44
5761,143,2024-08-28,9,87.65
5762,195,2024-08-28,2,49.26
5763,117,2024-08-28,4,68.31
5764,197,2024-08-28,6,68.77
5765,132,2024-08-28,3,23.48
5766,193,2024-08-28,7,24.0
5767,185,2024-08-28,7,49.61
5768,185,2024-08-28,5,91.6
5769,140,2024-08-28,3,5.95
5770,123,2024-08-28,2,79.34
5771,156,2024-08-28,4,10.47
5772,106,2024-08-28,4,50.43
5773,186,2024-08-28,8,65.6
5774,150,2024-08-28,8,70.24
5775,137,2024-08-28,5,10.56
5776,164,2024-08-28,6,44.77
5777,154,2024-08-28,8,60.46
5778,172,2024-08-28,1,11.27
5779,149,2024-08-28,5,17.83
5780,199,2024-08-28,4,68.05
5781,111,2024-08-28,4,54.56
5782,188,2024-08-28,2,20.37
5783,149,2024-08-28,1,55.85
5784,121,2024-08-28,6,91.71
5785,166,2024-08-29,7,6.48
5786,163,2024-08-29,5,66.05
5787,183,2024-08-29,8,12.0
5788,128,2024-08-29,9,5.61
5789,117,2024-08-29,2,19.31
5790,106,2024-08-29,4,45.18
5791,119,2024-08-29,9,81.22
5792,156,2024-08-29,5,31.77
5793,128,2024-08-29,3,64.44
5794,166,2024-08-29,6,44.06
5795,138,2024-08-29,3,27.26
5796,137,2024-08-29,5,53.85
5797,168,2024-08-29,3,80.76
5798,186,2024-08-29,6,84.09
5799,190,2024-08-29,5,85.42
5800,149,2024-08-29,9,37.16
5801,143,2024-08-29,3,80.38
5802,136,2024-08-29,6,25.16
5803,158,2024-08-29,8,75.15
5804,113,2024-08-29,7,95.1
5805,152,2024-08-29,6,6.31
5806,158,2024-08-29,2,46.83
5807,132,2024-08-29,7,66.54
5808,181,2024-08-29,8,71.67
5809,200,2024-08-30,1,21.73
5810,160,2024-08-30,9,97.36
5811,183,2024-08-30,4,63.45
5812,158,2024-08-30,8,20.61
5813,199,2024-08-30,7,6.95
5814,156,2024-08-30,7,79.41
5815,128,2024-08-30,2,12.57
5816,101,2024-08-30,1,18.4
5817,142,2024-08-30,4,59.61
5818,182,2024-08-30,2,62.33
5819,148,2024-08-30,8,70.25
5820,140,2024-08-30,7,42.38
5821,197,2024-08-30,8,78.52
5822,163,2024-08-30,6,97.56
5823,176,2024-08-30,1,30.75
5824,172,2024-08-30,9,71.79
5825,188,2024-08-30,6,93.2
5826,180,2024-08-30,1,70.2
5827,104,2024-08-30,1,69.71
5828,138,2024-08-30,8,26.26
5829,127,2024-08-30,6,55.84
5830,109,2024-08-30,8,58.44
5831,116,2024-08-30,8,71.51
5832,156,2024-08-30,8,99.7
5833,176,2024-08-31,7,8.2
5834,131,2024-08-31,7,11.2
5835,188,2024-08-31,4,12.41
5836,114,2024-08-31,9,75.58
5837,125,2024-08-31,2,17.95
5838,134,2024-08-31,9,64.13
5839,167,2024-08-31,3,35.84
5840,124,2024-08-31,2,48.45
5841,173,2024-08-31,4,25.49
5842,126,2024-08-31,5,87.28
5843,120,2024-08-31,2,60.68
5844,164,2024-08-31,1,94.73
5845,110,2024-08-31,5,59.59
5846,183,2024-08-31,9,16.77
5847,167,2024-08-31,5,21.23
5848,124,2024-08-31,9,98.96
5849,105,2024-08-31,6,73.93
5850,167,2024-08-31,3,9.68
5851,158,2024-08-31,4,71.86
5852,127,2024-08-31,4,44.16
5853,180,2024-08-31,1,34.18
5854,115,2024-08-31,3,19.64
5855,135,2024-08-31,3,84.79
5856,176,2024-08-31,1,11.06
5857,153,2024-09-01,9,32.53
5858,144,2024-09-01,1,34.11
5859,126,2024-09-01,9,20.29
5860,147,2024-09-01,1,53.28
5861,134,2024-09-01,2,6.11
5862,187,2024-09-01,2,33.59
5863,195,2024-09-01,6,93.69
5864,150,2024-09-01,7,34.5
5865,184,2024-09-01,1,39.24
5866,112,2024-09-01,3,49.95
5867,187,2024-09-01,2,58.36
5868,104,2024-09-01,8,81.83
5869,187,2024-09-01,9,23.08
5870,148,2024-09-01,2,87.82
5871,155,2024-09-01,2,76.97
5872,101,2024-09-01,9,73.65
5873,189,2024-09-01,4,13.25
5874,166,2024-09-01,5,7.06
5875,130,2024-09-01,9,61.43
5876,103,2024-09-01,6,87.0
5877,121,2024-09-01,9,60.52
5878,189,2024-09-01,9,25.26
5879,184,2024-09-01,7,13.6
5880,149,2024-09-01,9,71.46
5881,186,2024-09-02,5,73.57
5882,185,2024-09-02,5,21.39
5883,162,2024-09-02,8,7.68
5884,197,2024-09-02,4,43.79
5885,138,2024-09-02,9,60.36
5886,115,2024-09-02,7,72.07
5887,152,2024-09-02,7,81.94
5888,179,2024-09-02,3,63.0
5889,146,2024-09-02,4,15.53
5890,125,2024-09-02,7,69.85
5891,121,2024-09-02,5,98.5
5892,188,2024-09-02,3,91.03
5893,105,2024-09-02,1,87.81
5894,170,2024-09-02,7,33.71
5895,147,2024-09-02,6,76.32
5896,187,2024-09-02,7,85.85
5897,168,2024-09-02,2,69.44
5898,191,2024-09-02,4,28.8
5899,118,2024-09-02,2,95.61
5900,121,2024-09-02,8,47.83
5901,192,2024-09-02,7,17.33
5902,199,2024-09-02,1,15.43
5903,186,2024-09-02,2,66.51
5904,123,2024-09-02,2,46.58
5905,164,2024-09-03,4,13.98
5906,167,2024-09-03,3,75.33
5907,140,2024-09-03,1,80.94
5908,110,2024-09-03,2,73.91
5909,189,2024-09-03,9,24.21
5910,152,2024-09-03,1,70.53
5911,172,2024-09-03,9,6.02
5912,175,2024-09-03,7,33.99
5913,161,2024-09-03,2,42.89
5914,164,2024-09-03,2,84.35
5915,105,2024-09-03,5,42.09
5916,153,2024-09-03,5,6.07
5917,155,2024-09-03,4,38.47
5918,137,2024-09-03,3,52.4
5919,156,2024-09-03,4,95.16
5920,159,2024-09-03,4,94.4
5921,193,2024-09-03,2,22.18
5922,169,2024-09-03,5,22.59
5923,173,2024-09-03,5,20.52
5924,159,2024-09-03,5,79.95
5925,102,2024-09-03,1,5.57
5926,165,2024-09-03,6,17.08
5927,160,2024-09-03,2,56.11
5928,151,2024-09-03,7,28.52
5929,130,2024-09-04,4,13.77
5930,111,2024-09-04,5,39.19
5931,192,2024-09-04,5,31.05
5932,176,2024-09-04,5,53.55
5933,139,2024-09-04,2,98.03
5934,190,2024-09-04,5,16.81
5935,177,2024-09-04,3,40.41
5936,172,2024-09-04,4,93.54
5937,163,2024-09-04,2,88.3
5938,164,2024-09-04,4,42.46
5939,161,2024-09-04,9,71.4
5940,154,2024-09-04,8,13.35
5941,192,2024-09-04,3,72.69
5942,194,2024-09-04,1,97.42
5943,173,2024-09-04,1,56.06
5944,195,2024-09-04,6,52.36
5945,158,2024-09-04,3,22.8
5946,185,2024-09-04,4,65.21
5947,156,2024-09-04,1,61.09
5948,134,2024-09-04,8,66.93
5949,131,2024-09-04,1,7.48
5950,152,2024-09-04,5,57.13
5951,189,2024-09-04,6,61.52
5952,176,2024-09-04,2,24.72
5953,101,2024-09-05,7,24.79
5954,155,2024-09-05,7,31.24
5955,122,2024-09-05,1,72.61
5956,140,2024-09-05,4,62.6
5957,101,2024-09-05,4,85.35
5958,165,2024-09-05,5,33.09
5959,163,2024-09-05,1,91.65
5960,154,2024-09-05,1,75.65
5961,142,2024-09-05,7,42.53
5962,121,2024-09-05,9,14.05
5963,179,2024-09-05,1,29.41
5964,181,2024-09-05,2,95.89
5965,122,2024-09-05,6,34.48
5966,138,2024-09-05,6,36.34
5967,199,2024-09-05,2,23.01
5968,180,2024-09-05,9,81.65
5969,108,2024-09-05,4,31.19
5970,162,2024-09-05,7,36.37
5971,147,2024-09-05,6,44.36
5972,117,2024-09-05,3,46.2
5973,117,2024-09-05,8,44.08
5974,190,2024-09-05,7,52.86
5975,113,2024-09-05,9,82.38
5976,117,2024-09-05,3,82.83
5977,138,2024-09-06,1,80.84
5978,181,2024-09-06,2,14.61
5979,178,2024-09-06,1,80.97
5980,145,2024-09-06,5,16.42
5981,106,2024-09-06,2,16.85
5982,135,2024-09-06,3,95.05
5983,114,2024-09-06,8,82.84
5984,172,2024-09-06,5,57.48
5985,161,2024-09-06,4,88.12
5986,115,2024-09-06,5,98.99
5987,154,2024-09-06,6,63.01
5988,127,2024-09-06,7,63.23
5989,113,2024-09-06,9,76.67
5990,131,2024-09-06,1,27.05
5991,135,2024-09-06,4,20.88
5992,160,2024-09-06,9,77.16
5993,106,2024-09-06,5,37.77
5994,169,2024-09-06,8,17.83
5995,186,2024-09-06,1,34.91
5996,158,2024-09-06,4,39.07
5997,149,2024-09-06,9,96.7
5998,123,2024-09-06,1,71.31
5999,189,2024-09-06,1,55.43
6000,134,2024-09-06,4,97.04
6001,126,2024-09-07,3,90.8
6002,147,2024-09-07,7,53.64
6003,105,2024-09-07,3,91.04
6004,190,2024-09-07,1,43.41
6005,120,2024-09-07,2,26.89
6006,106,2024-09-07,4,27.1
6007,170,2024-09-07,1,67.92
6008,159,2024-09-07,1,52.6
6009,164,2024-09-07,8,67.6
6010,118,2024-09-07,7,70.18
6011,104,2024-09-07,8,7.12
6012,117,2024-09-07,4,10.13
6013,114,2024-09-07,6,55.6
6014,178,2024-09-07,3,23.15
6015,113,2024-09-07,8,65.09
6016,107,2024-09-07,4,57.46
6017,144,2024-09-07,3,60.65
6018,115,2024-09-07,4,33.73
6019,119,2024-09-07,6,65.79
6020,163,2024-09-07,7,83.8
6021,135,2024-09-07,7,99.82
6022,181,2024-09-07,4,84.65
6023,135,2024-09-07,8,57.96
6024,119,2024-09-07,7,23.38
6025,120,2024-09-08,2,69.74
6026,200,2024-09-08,8,94.08
6027,135,2024-09-08,9,25.13
6028,132,2024-09-08,5,29.32
6029,148,2024-09-08,4,19.16
6030,144,2024-09-08,4,74.99
6031,124,2024-09-08,4,43.62
6032,161,2024-09-08,6,10.96
6033,117,2024-09-08,4,88.12
6034,171,2024-09-08,7,57.98
6035,150,2024-09-08,7,36.45
6036,165,2024-09-08,5,37.68
6037,199,2024-09-08,5,32.57
6038,132,2024-09-08,8,48.27
6039,136,2024-09-08,7,37.02
6040,113,2024-09-08,7,57.05
6041,170,2024-09-08,6,78.48
6042,158,2024-09-08,7,69.07
6043,114,2024-09-08,7,32.97
6044,137,2024-09-08,2,55.23
6045,179,2024-09-08,2,84.81
6046,168,2024-09-08,7,11.48
6047,140,2024-09-08,7,12.44
6048,159,2024-09-08,7,57.84
6049,180,2024-09-09,5,65.72
6050,192,2024-09-09,1,25.08
6051,116,2024-09-09,2,75.8
6052,162,2024-09-09,9,66.4
6053,104,2024-09-09,8,92.71
6054,145,2024-09-09,8,21.05
6055,190,2024-09-09,1,76.38
6056,128,2024-09-09,6,12.95
6057,196,2024-09-09,9,58.7
6058,166,2024-09-09,8,57.43
6059,131,2024-09-09,3,41.9
6060,103,2024-09-09,4,85.23
6061,108,2024-09-09,3,5.42
6062,124,2024-09-09,6,54.42
6063,115,2024-09-09,9,25.63
6064,143,2024-09-09,8,75.63
6065,131,2024-09-09,4,9.09
6066,173,2024-09-09,2,84.0
6067,145,2024-09-09,8,84.62
6068,166,2024-09-09,8,84.12
6069,108,2024-09-09,6,19.49
6070,171,2024-09-09,8,64.89
6071,157,2024-09-09,9,6.36
6072,180,2024-09-09,1,85.56
6073,199,2024-09-10,9,73.68
6074,130,2024-09-10,2,55.46
6075,174,2024-09-10,1,74.41
6076,118,2024-09-10,8,13.96
6077,169,2024-09-10,8,55.22
6078,193,2024-09-10,4,32.67
6079,139,2024-09-10,8,97.4
6080,160,2024-09-10,7,86.43
6081,198,2024-09-10,2,74.66
6082,143,2024-09-10,5,93.71
6083,145,2024-09-10,4,37.95
6084,123,2024-09-10,3,90.58
6085,169,2024-09-10,1,35.9
6086,194,2024-09-10,5,74.62
6087,106,2024-09-10,8,74.96
6088,156,2024-09-10,9,6.74
6089,104,2024-09-10,7,39.3
6090,193,2024-09-10,1,6.85
6091,123,2024-09-10,1,99.72
6092,106,2024-09-10,1,16.61
6093,132,2024-09-10,2,56.57
6094,118,2024-09-10,1,80.1
6095,115,2024-09-10,4,24.12
6096,140,2024-09-10,9,51.08
6097,196,2024-09-11,4,62.71
6098,173,2024-09-11,4,20.22
6099,174,2024-09-11,7,78.96
6100,184,2024-09-11,9,33.44
6101,106,2024-09-11,7,25.05
6102,163,2024-09-11,1,58.04
6103,167,2024-09-11,1,43.98
